SalesId,SalesDate,SalesChannel,SalesLocation,CustomerId,CustomerName,ProductId,ProductName,UnitPrice,Quantity,ProductCategory,SalesRepresentativeId,SaleStatus,SalesPostalCode,,,
952,27/11/2033,Retail,Valencia,801e1313-42bb-4c95-9218-94f730457dee,Alessandro Look,1,TV,532.9,3,Technology,28-3451736,On-Site,46007,,,
953,08/05/2023,Retail,Madrid,3cf0d91e-690f-4401-b6d3-c13bfe41a531,Lynn Weathey,6,Board Game,23.99,1,Entretainment,,Delivered,28012,,,
954,24/08/2023,Retail,Valencia,90e05c40-e44d-4e88-bf73-5c61dba75e89,Jonathan Whiten,3,Phone,630.75,9,Technology,00-4581824,Delivered,46007,,,
955,21/08/2023,Retail,Madrid,d54f7dca-7fd7-4881-97ae-db9aaf3ae30d,Benedetto Aldwich,2,Headphones,90,4,Technology,76-7518897,On-Site,28012,,,
956,28/10/2023,Retail,Barcelona,ee14f439-dfbb-43a5-9f4c-05d2ce5126a6,Eugene Feasby,1,TV,532.9,3,Technology,87-4091036,Shipped,08025,,,
957,19/12/2023,Retail,Valencia,f5f71fce-3949-410d-9660-b43997b3aba3,Dag Kach,10,Clothes,25.99,5,Clothes,15-5144823,On-Site,46007,,,
958,26/12/2023,Retail,Barcelona,d8966125-55fb-4274-8d14-d1abb6a709fe,Tate Cyples,10,Clothes,25.99,5,Clothes,87-1917746,Confirmed,08025,,,
959,29/06/2023,Retail,Sevilla,af9289ce-297f-4d13-93ad-1da23badec88,Hobie Benallack,10,Clothes,25.99,6,Clothes,90-5451772,On-Site,41011,,,
960,16/08/2023,Retail,Valencia,d4ff868c-b477-4e04-a7c0-4dad99f6b29a,Allan Seatter,3,Phone,630.75,8,Technology,53-7719958,Confirmed,46007,,,
961,08/03/2023,Retail,Madrid,8f061826-4fcc-4ede-a825-e9f46839c6f9,Micki McFeat,7,CD,40,8,Entretainment,53-5086288,Confirmed,28012,,,
962,08/05/2023,Retail,Madrid,cb491ea6-17ee-4a85-8434-1d5611f4915c,Dasie Darington,7,CD,40,7,Entretainment,87-8357299,Confirmed,28012,,,
963,12/10/2023,Retail,Barcelona,da2d17dc-2129-40a2-ae88-0951e18453ae,Larissa Astill,3,Phone,630.75,6,,30-6159426,Shipped,08025,,,
964,05/01/2023,Retail,Madrid,d4488443-bd62-4ca1-88f0-b350e617c509,Valli De Simone,10,Clothes,25.99,6,Clothes,02-9264519,Shipped,28012,,,
965,05/03/2023,Retail,Madrid,31596412-286e-4f74-b2fa-573fdc79ebed,Curry Giraldon,6,Board Game,23.99,11,Entretainment,68-5564590,,28012,,,
966,11/09/2023,Retail,Madrid,c14809ff-b425-4b19-a45e-c1f48b1a772c,Sylvester Pye,10,Clothes,25.99,1,Clothes,31-4992840,Delivered,28012,,,
967,26/10/2023,Retail,Madrid,754a7a1d-94cb-40e5-ba1f-eece88d85ee8,Fritz Greenway,3,Phone,630.75,10,Technology,43-3065277,On-Site,28012,,,
968,14/05/2023,Retail,Palma de Mallorca,40c05f91-f8cb-4719-8400-c64c0ea6d508,Johnette St Louis,8,Food,15.65,-2,Food & Drinks,29-9787533,Shipped,07005,,,
969,29/09/2023,Retail,Madrid,37452c69-0957-4eea-a19a-7be6dc4b2641,Tammie Bachellier,7,CD,40,2,,46-5313506,Shipped,28012,,,
970,23/01/2023,Retail,Barcelona,8560a39e-0820-466b-984b-253343fec959,Rayner Eddie,6,Board Game,23.99,3,Entretainment,87-1303343,On-Site,08025,,,
971,23/12/2023,Retail,Valencia,5aa64bcc-bf41-4399-a194-c399e62601a0,Pren Grandin,1,TV,532.9,7,Technology,73-1606554,Delivered,46007,,,
972,25/03/2023,Retail,Sevilla,4d97af05-bb2a-4ed7-acf9-0da16d57650b,Danny Benedicte,8,Food,15.65,14,Food & Drinks,12-2129643,Shipped,41011,,,
973,05/12/2023,Retail,Barcelona,5f937bb5-6b0f-4dfb-b2ae-691335f856dc,Farrah Mound,3,Phone,630.75,1,Technology,,Delivered,08025,,,
974,31/01/2023,Retail,Palma de Mallorca,08d54a03-8bd1-456a-a8a2-23d07eae0907,Mickie Sharvell,10,Clothes,25.99,2,Clothes,50-2052125,Shipped,07005,,,
975,02/04/2023,Retail,Palma de Mallorca,89de7cec-7147-4c0c-b067-28e6801ce0f3,Eula Stuchbery,10,Clothes,25.99,7,Clothes,37-8819290,Confirmed,07005,,,
976,03/09/2023,Retail,Sevilla,dcc6691e-b7e4-48e7-8cff-6231b7a87246,Monti Cullen,10,Clothes,25.99,13,Clothes,48-0150005,Confirmed,41011,,,
977,22/01/2023,Retail,Barcelona,e8df1278-b3d4-40bb-8fba-906c7cd27314,Augustina McCard,8,Food,15.65,14,Food & Drinks,37-5929440,On-Site,08025,,,
978,29/08/2023,Retail,Madrid,edd34f04-37df-4d45-9e30-64741f2f9894,Tammy Jockle,7,CD,40,1,Entretainment,18-3542609,Shipped,28012,,,
979,24/06/2023,Retail,Sevilla,8fe6cdd7-2214-41a4-8f50-593f742b9d91,Neala Joslyn,4,Computer,1503.5,6,Technology,98-4698780,Delivered,41011,,,
980,06/02/2023,Retail,Madrid,2090dbe4-0418-45fb-9024-39d57c28eb4b,Keene Duffree,3,Phone,630.75,8,,67-9423591,Confirmed,28012,,,
981,19/11/2023,Retail,Barcelona,76294b18-ecd8-41ba-84ca-d63ea375b97c,Devin Dybell,3,Phone,630.75,1,Technology,73-3902571,Confirmed,08025,,,
982,17/07/2023,Retail,Sevilla,6953bfa5-49e9-41e5-ab6c-0cc8ad72181f,Markus Plenderleith,5,Videogame,50,5,Entretainment,00-0183315,Delivered,41011,,,
983,30/06/2023,Retail,Madrid,6e5e3819-f21f-4df0-a3a9-5915b858a796,Rouvin Matelaitis,5,Videogame,50,10,Entretainment,68-5585710,Confirmed,28012,,,
984,04/10/2023,Retail,Valencia,c2d2ad1e-5675-40d4-9c69-3ad30a789a1f,Gerald Audsley,10,Clothes,25.99,4,Clothes,13-7683235,Confirmed,46007,,,
985,12/10/2023,Retail,Barcelona,68608cc2-6c5a-4fd0-8a92-750a1098f0f0,Gusti Houdmont,10,Clothes,25.99,10,Clothes,26-7103586,Confirmed,08025,,,
986,22/05/2023,Retail,Madrid,4c4784d6-332d-4163-909e-655d6e9e2047,Huey Cassy,,,,10,Entretainment,87-8481434,Shipped,28012,,,
987,26/03/2023,Retail,Madrid,07bf2847-97f3-4752-9fb2-07f22f90e52f,Hi Murch,7,CD,40,11,Entretainment,10-8019762,On-Site,28012,,,
988,19/10/2023,Retail,Madrid,1ed0e603-e6fe-4ffd-a981-f06adc45c0cc,Hagen Keppy,1,TV,532.9,13,Technology,26-6835813,Confirmed,28012,,,
989,24/04/2023,Retail,Barcelona,d718aa7b-9700-4a31-8405-54243897130d,Nevil Scothorn,10,Clothes,25.99,10,Clothes,47-3438706,On-Site,08025,,,
990,14/08/2023,Retail,Barcelona,e8130ad6-ce6a-4c38-8507-6ce0d8b0f33f,Sosanna Mellmoth,7,CD,40,11,Entretainment,,Confirmed,08025,,,
991,04/08/2023,Retail,Barcelona,f8d234de-0781-4015-a085-4cd19788afa8,Rene Lorenzetto,1,TV,532.9,8,Technology,,Shipped,08025,,,
992,17/06/2023,Retail,Madrid,d3c50e90-ec07-420b-b7ba-ee82b97a2f98,Englebert Hamper,4,Computer,1503.5,5,Technology,20-4556138,Confirmed,28012,,,
993,22/12/2023,Retail,Madrid,0e2f731f-e3c9-4efa-85cc-565563002d8b,Godfrey Segar,9,Drinks,5.5,13,Food & Drinks,98-3882387,Delivered,28012,,,
994,10/08/2023,Retail,Barcelona,490a50e1-974b-4983-81b8-7b8bf99a588d,Donia Widmoor,3,Phone,630.75,10,Technology,50-9546324,Shipped,08025,,,
995,06/12/2023,Retail,Barcelona,31e0649c-a333-469c-90a4-9544aa7f57ef,Mehetabel Mandel,9,Drinks,5.5,1,Food & Drinks,52-9679429,Confirmed,08025,,,
996,21/11/2023,Retail,Valencia,377190d0-5893-4f26-8167-fcf2c6a31edf,Sven Denecamp,8,Food,15.65,12,Food & Drinks,78-6289639,Shipped,46007,,,
997,18/05/2023,Retail,Valencia,49f88bcc-8d6f-4b67-baaa-594cd53b4e80,Clara Jago,4,Computer,1503.5,9,Technology,,Delivered,46007,,,
998,31/01/2023,Retail,Barcelona,83fb6729-bbfb-4f30-a943-33f54260a05a,Koralle Normaville,9,Drinks,5.5,14,Food & Drinks,,Shipped,08025,,,
999,10/06/2029,Retail,Valencia,9a760fde-e99d-40ad-b9fe-62cac20e190d,Karena Sunter,10,Clothes,25.99,6,Clothes,73-5589195,Delivered,46007,,,
1000,15/08/2023,Retail,Madrid,56f299d2-dbcf-479b-8028-0eb9d3fe9b08,Ewan Alenikov,3,Phone,630.75,2,Technology,86-5514389,Delivered,28012,,,
